Date and Time,Wind Speed (m/s),Wind Dir (Deg),precipitation,water_temp,ph,turbidity,tds,Chl(ug/l),tss,BGA (mg/L),do,salinity,Rel.Hum (%),air_temp,Year,Month
2022-02-04 19:20:00,5.32,227.0,0.0,27.75,8.5,22.18,16.51,1.7,0.0,57.55,4.15,18.2,83.0,27.2,2022,2
2022-02-04 19:30:00,5.04,227.0,0.0,27.65,8.5,19.25,16.62,1.45,0.0,51.78,4.8,18.2,83.0,27.3,2022,2
2022-02-04 19:40:00,4.88,233.0,0.0,27.64,8.5,20.49,16.65,1.62,0.0,48.56,4.87,18.2,83.0,27.2,2022,2
2022-02-04 19:50:00,4.56,214.0,0.0,27.63,8.5,21.42,16.65,1.29,0.0,44.08,4.98,18.2,83.0,27.3,2022,2
2022-02-04 20:00:00,4.77,223.0,0.0,27.63,8.5,18.66,16.65,1.5,0.0,40.06,4.97,18.2,83.0,27.1,2022,2
2022-02-04 20:10:00,5.48,211.0,0.0,27.62,8.51,18.5,16.66,1.52,0.0,35.95,5.1,18.2,83.0,27.1,2022,2
2022-02-04 20:20:00,4.41,207.0,0.0,27.62,8.51,17.99,16.66,1.5,0.0,35.73,5.06,18.2,82.0,27.1,2022,2
2022-02-04 20:30:00,5.29,216.0,0.0,27.62,8.51,20.55,16.66,1.63,0.0,34.39,5.06,18.2,83.0,27.3,2022,2
2022-02-04 20:40:00,5.17,195.0,0.0,27.6,8.51,18.36,16.67,1.83,0.0,30.96,5.11,18.2,81.0,27.1,2022,2
2022-02-04 20:50:00,4.08,199.0,0.0,27.6,8.51,19.2,16.66,1.32,0.0,30.77,5.13,18.2,82.0,27.3,2022,2
2022-02-04 21:00:00,4.79,212.0,0.0,27.6,8.5,18.63,16.66,1.63,0.0,29.22,5.18,18.2,81.0,27.1,2022,2
2022-02-04 21:10:00,4.97,218.0,0.0,27.61,8.51,18.33,16.66,1.64,0.0,29.63,5.16,18.2,82.0,27.2,2022,2
2022-02-04 21:20:00,3.36,189.0,0.0,27.61,8.51,19.03,16.66,1.5,0.0,28.57,5.14,18.2,82.0,27.2,2022,2
2022-02-04 21:30:00,5.29,230.0,0.0,27.61,8.5,18.92,16.66,1.59,0.0,25.38,5.2,18.2,82.0,27.2,2022,2
2022-02-04 21:40:00,4.7,188.0,0.0,27.61,8.5,20.05,16.61,2.63,0.0,30.37,5.1,18.2,82.0,27.2,2022,2
2022-02-04 21:50:00,3.81,209.0,0.0,27.66,8.5,18.79,16.54,3.02,0.0,35.4,4.95,18.2,83.0,27.3,2022,2
2022-02-04 22:00:00,2.98,192.0,0.0,27.69,8.5,18.36,16.46,3.86,0.0,45.69,4.87,18.2,83.0,27.3,2022,2
2022-02-04 22:10:00,3.69,209.0,0.0,27.71,8.5,17.2,16.38,4.44,0.0,52.89,4.81,18.2,83.0,27.2,2022,2
2022-02-04 22:20:00,3.69,198.0,0.0,27.69,8.5,19.41,16.3,4.0,0.0,63.36,4.68,18.2,82.0,27.2,2022,2
2022-02-04 22:30:00,2.11,219.0,0.0,27.65,8.5,14.45,16.26,4.78,0.0,67.38,4.59,18.2,83.0,27.5,2022,2
2022-02-04 22:40:00,3.2,196.0,0.0,27.63,8.51,16.14,16.39,4.67,0.0,79.03,4.57,18.2,82.0,27.3,2022,2
2022-02-04 22:50:00,4.37,219.0,0.0,27.63,8.5,15.94,16.44,4.34,0.0,84.1,4.56,18.2,82.0,27.2,2022,2
2022-02-04 23:00:00,4.15,192.0,0.0,27.63,8.5,16.96,16.43,4.1,0.0,84.1,4.57,18.2,82.0,27.1,2022,2
2022-02-04 23:10:00,4.16,227.0,0.0,27.6,8.5,17.75,16.43,4.37,0.0,91.8,4.53,18.2,81.0,27.1,2022,2
2022-02-04 23:20:00,4.19,198.0,0.0,27.57,8.5,18.13,16.43,4.49,0.0,96.0,4.47,18.2,83.0,27.3,2022,2
2022-02-04 23:30:00,3.88,201.0,0.0,27.56,8.5,16.99,16.45,3.76,0.0,91.0,4.44,18.2,83.0,27.4,2022,2
2022-02-04 23:40:00,3.52,193.0,0.0,27.53,8.5,17.52,16.45,4.0,0.0,95.5,4.4,18.2,81.0,27.1,2022,2
2022-02-04 23:50:00,3.13,200.0,0.0,27.52,8.5,17.83,16.44,3.69,0.0,94.3,4.45,18.2,82.0,27.2,2022,2
2022-02-05 00:00:00,4.17,202.0,0.0,27.51,8.5,15.53,16.45,4.07,0.0,89.9,4.42,18.2,81.0,27.1,2022,2
2022-02-05 00:10:00,5.05,213.0,0.0,27.5,8.5,18.27,16.47,3.56,0.0,95.7,4.46,18.2,80.0,27.1,2022,2
2022-02-05 00:20:00,4.81,202.0,0.0,27.49,8.5,18.52,16.49,3.31,0.0,90.9,4.5,18.2,82.0,27.1,2022,2
2022-02-05 00:30:00,3.77,206.0,0.0,27.47,8.5,18.21,16.5,2.93,0.0,87.8,4.55,18.2,82.0,27.1,2022,2
2022-02-05 00:40:00,4.53,230.0,0.0,27.46,8.5,17.63,16.62,2.69,0.0,87.4,4.58,18.2,83.0,27.2,2022,2
2022-02-05 00:50:00,5.5,206.0,0.0,27.46,8.5,17.24,16.66,2.54,0.0,77.99,4.63,18.2,82.0,27.0,2022,2
2022-02-05 01:00:00,3.94,232.0,0.0,27.46,8.5,17.45,16.69,2.79,0.0,81.6,4.68,18.2,83.0,27.1,2022,2
2022-02-05 01:10:00,5.01,241.0,0.0,27.47,8.5,17.14,16.71,2.55,0.0,73.21,4.68,18.2,82.0,26.9,2022,2
2022-02-05 01:20:00,4.32,230.0,0.0,27.47,8.5,18.07,16.72,2.56,0.0,71.28,4.73,18.2,83.0,27.0,2022,2
2022-02-05 01:30:00,5.85,230.0,0.0,27.47,8.5,19.09,16.71,2.51,0.0,76.57,4.72,18.2,84.0,27.1,2022,2
2022-02-05 01:40:00,5.16,228.0,0.0,27.48,8.5,18.27,16.71,2.42,0.0,70.15,4.78,18.2,84.0,27.1,2022,2
2022-02-05 01:50:00,4.29,246.0,0.0,27.45,8.5,17.5,16.72,2.22,0.0,72.07,4.8,18.2,84.0,27.1,2022,2
2022-02-05 02:00:00,4.96,235.0,0.0,27.46,8.5,17.53,16.72,2.03,0.0,66.11,4.85,18.2,84.0,27.0,2022,2
2022-02-05 02:10:00,4.99,216.0,0.0,27.48,8.5,16.87,16.76,1.8,0.0,61.98,4.92,18.2,84.0,26.8,2022,2
2022-02-05 02:20:00,4.27,213.0,0.0,27.47,8.49,17.29,16.69,2.37,0.0,59.4,4.79,18.2,84.0,26.9,2022,2
2022-02-05 02:30:00,4.62,211.0,0.0,27.41,8.5,19.04,16.47,3.44,0.0,61.44,3.91,18.2,84.0,27.0,2022,2
2022-02-05 02:40:00,4.01,261.0,0.0,27.4,8.5,20.85,16.26,2.15,0.0,63.51,3.03,18.2,82.0,26.8,2022,2
2022-02-05 02:50:00,3.04,204.0,0.0,27.27,8.5,22.81,15.31,2.53,0.0,68.43,0.67,18.2,84.0,27.2,2022,2
2022-02-05 03:00:00,2.6,230.0,0.0,27.2,8.5,24.14,15.28,4.39,0.0,64.64,0.52,18.2,83.0,26.8,2022,2
2022-02-05 03:10:00,2.79,217.0,0.0,27.19,8.5,21.21,14.82,4.17,0.0,65.39,0.52,18.2,83.0,27.0,2022,2
2022-02-05 03:20:00,4.09,206.0,0.0,27.37,8.49,21.46,15.15,3.67,0.0,62.82,0.52,18.2,83.0,27.0,2022,2
2022-02-05 03:30:00,3.13,263.0,0.0,27.47,8.49,18.55,15.73,4.36,0.0,57.3,0.92,18.2,82.0,26.9,2022,2
2022-02-05 03:40:00,2.77,357.0,0.0,27.33,8.49,19.94,15.82,3.48,0.0,52.42,0.72,18.2,82.0,26.8,2022,2
2022-02-05 03:50:00,3.06,29.0,0.0,27.36,8.49,22.13,15.78,4.83,0.0,56.45,0.72,18.2,83.0,26.8,2022,2
2022-02-05 04:00:00,2.64,18.0,0.0,27.5,8.49,18.65,16.18,4.55,0.0,57.65,1.53,18.2,82.0,26.8,2022,2
2022-02-05 04:10:00,2.05,6.0,0.0,27.48,8.49,19.16,15.67,3.04,0.0,59.75,1.61,18.2,83.0,27.0,2022,2
2022-02-05 04:20:00,1.82,23.0,0.0,27.45,8.48,20.07,16.38,4.51,0.0,54.05,1.61,18.2,83.0,26.8,2022,2
2022-02-05 04:30:00,3.05,51.0,0.0,27.5,8.48,18.4,16.47,4.81,0.0,53.36,1.48,18.2,83.0,26.9,2022,2
2022-02-05 04:40:00,2.56,31.0,0.0,27.5,8.48,20.34,16.27,5.04,0.0,51.29,1.4,18.2,83.0,26.9,2022,2
2022-02-05 04:50:00,3.32,54.0,0.0,27.37,8.47,24.47,15.66,5.32,0.0,51.51,0.52,18.2,85.0,27.0,2022,2
2022-02-05 05:00:00,1.86,90.0,0.0,27.49,8.47,19.59,16.67,3.61,0.0,43.76,1.76,18.2,85.0,26.6,2022,2
2022-02-05 05:10:00,2.93,149.0,0.0,27.47,8.47,17.38,16.89,2.73,0.0,42.7,3.35,18.2,86.0,26.3,2022,2
2022-02-05 05:20:00,2.77,170.0,0.0,27.47,8.47,19.16,16.79,3.02,0.0,41.13,2.25,18.2,88.0,25.9,2022,2
2022-02-05 05:30:00,1.85,199.0,0.0,27.47,8.46,19.46,16.92,2.62,0.0,40.41,3.27,18.2,89.0,25.7,2022,2
2022-02-05 05:40:00,2.85,304.0,0.0,27.38,8.47,19.92,16.47,3.32,0.0,37.45,1.01,18.2,89.0,25.6,2022,2
2022-02-05 05:50:00,3.27,226.0,0.0,27.43,8.47,21.37,16.2,3.52,0.0,37.87,0.52,18.2,90.0,25.5,2022,2
2022-02-05 06:00:00,2.17,344.0,0.0,27.47,8.47,21.16,16.0,3.91,0.0,36.56,0.66,18.2,90.0,25.5,2022,2
2022-02-05 06:10:00,3.39,219.0,0.0,27.44,8.46,20.1,16.45,3.13,0.0,34.87,0.71,18.2,91.0,25.5,2022,2
2022-02-05 06:20:00,1.74,309.0,0.0,27.42,8.46,21.92,16.06,3.47,0.0,33.78,0.59,18.2,92.0,25.5,2022,2
2022-02-05 06:30:00,1.86,262.0,0.0,27.43,8.46,22.59,16.28,3.65,0.0,33.04,0.59,18.2,91.0,25.4,2022,2
2022-02-05 06:40:00,2.45,235.0,0.0,27.47,8.46,23.88,16.46,3.51,0.0,31.22,0.61,18.2,91.0,25.4,2022,2
2022-02-05 06:50:00,2.51,270.0,0.0,27.48,8.48,27.15,15.91,3.55,0.0,31.15,0.52,18.2,91.0,25.4,2022,2
2022-02-05 07:00:00,2.86,254.0,0.0,27.49,8.47,22.56,16.56,3.07,0.0,29.98,0.62,18.2,91.0,25.3,2022,2
2022-02-05 07:10:00,2.82,273.0,0.0,27.45,8.47,22.14,16.73,2.83,0.0,27.81,0.71,18.2,91.0,25.4,2022,2
2022-02-05 07:20:00,2.59,287.0,0.0,27.41,8.47,23.26,16.6,2.61,0.0,25.82,0.56,18.2,91.0,25.5,2022,2
2022-02-05 07:30:00,2.95,271.0,0.0,27.43,8.47,23.2,16.57,2.27,0.0,25.13,0.59,18.2,91.0,25.5,2022,2
2022-02-05 07:40:00,3.02,269.0,0.0,27.45,8.48,21.36,16.92,2.25,0.0,23.43,0.61,18.2,91.0,25.6,2022,2
2022-02-05 07:50:00,3.24,281.0,0.0,27.47,8.48,20.34,17.25,1.87,0.0,22.95,0.76,18.2,90.0,25.5,2022,2
2022-02-05 08:00:00,1.97,204.0,0.0,27.49,8.48,17.94,17.82,1.68,0.0,22.98,1.74,18.2,89.0,25.7,2022,2
2022-02-05 08:10:00,1.11,282.0,0.0,27.48,8.48,18.18,17.88,1.59,0.0,23.36,1.67,18.2,88.0,26.1,2022,2
2022-02-05 08:20:00,2.21,266.0,0.0,27.48,8.49,19.59,17.55,1.89,0.0,26.25,1.1,18.2,88.0,26.1,2022,2
2022-02-05 08:30:00,2.84,255.0,0.0,27.49,8.49,20.2,17.56,1.75,0.0,24.7,0.84,18.2,87.0,26.3,2022,2
2022-02-05 08:40:00,2.02,324.0,0.0,27.55,8.5,19.28,17.77,1.67,0.0,24.2,1.01,18.2,86.0,26.4,2022,2
2022-02-05 08:50:00,1.5,255.0,0.0,27.58,8.49,19.53,17.88,1.65,0.0,25.13,1.34,18.2,86.0,26.7,2022,2
2022-02-05 09:00:00,1.31,252.0,0.0,27.63,8.5,22.69,17.87,1.38,0.0,25.19,1.1,18.2,85.0,26.9,2022,2
2022-02-05 09:10:00,0.41,253.0,0.0,27.7,8.49,20.49,17.87,1.37,0.0,24.72,0.85,18.2,84.0,27.0,2022,2
2022-02-05 09:20:00,1.29,199.0,0.0,27.74,8.5,19.89,17.9,1.23,0.0,27.48,1.15,18.2,82.0,27.4,2022,2
2022-02-05 09:30:00,0.52,64.0,0.0,27.65,8.49,19.93,18.21,1.31,0.0,26.82,2.01,18.2,81.0,28.3,2022,2
2022-02-05 09:40:00,1.87,17.0,0.0,27.66,8.5,19.5,18.28,1.07,0.0,26.51,3.03,18.2,80.0,28.3,2022,2
2022-02-05 09:50:00,2.09,333.0,0.0,27.63,8.51,19.2,18.35,1.08,0.0,23.57,3.42,18.2,81.0,27.9,2022,2
2022-02-05 10:00:00,1.88,48.0,0.0,27.63,8.5,19.24,18.38,0.9,0.0,24.62,3.59,18.2,81.0,27.9,2022,2
2022-02-05 10:10:00,1.98,2.0,0.0,27.67,8.49,20.11,18.4,0.82,0.0,24.89,3.51,18.2,82.0,27.6,2022,2
2022-02-05 10:20:00,2.29,295.0,0.0,27.68,8.5,20.2,18.4,1.01,0.0,24.06,3.69,18.2,82.0,27.6,2022,2
2022-02-05 10:30:00,2.03,354.0,0.0,27.71,8.5,19.57,18.42,0.91,0.0,23.76,3.77,18.2,82.0,27.5,2022,2
2022-02-05 10:40:00,2.97,165.0,0.0,27.73,8.5,20.24,18.46,1.11,0.0,24.04,3.65,18.2,83.0,27.7,2022,2
2022-02-05 10:50:00,2.2,273.0,0.0,27.69,8.5,18.67,18.56,1.08,0.0,23.94,3.54,18.2,84.0,27.7,2022,2
2022-02-05 11:00:00,1.35,255.0,0.0,27.69,8.5,18.94,18.55,0.82,0.0,21.96,3.82,18.2,83.0,27.4,2022,2
2022-02-05 11:10:00,1.07,246.0,0.0,27.91,8.5,19.4,18.53,1.08,0.0,23.38,3.69,18.2,83.0,27.6,2022,2
2022-02-05 11:20:00,1.36,279.0,0.0,27.83,8.5,19.63,18.58,0.86,0.0,23.48,3.53,18.2,82.0,27.7,2022,2
2022-02-05 11:30:00,2.13,219.0,0.0,28.08,8.5,20.68,18.55,0.91,0.0,23.23,3.37,18.2,83.0,27.7,2022,2
2022-02-05 11:40:00,2.38,257.0,0.0,28.29,8.49,19.63,18.55,1.01,0.0,23.24,3.25,18.2,82.0,27.5,2022,2
2022-02-05 11:50:00,2.23,230.0,0.0,28.21,8.49,18.34,18.55,1.05,0.0,24.19,3.28,18.2,83.0,27.5,2022,2
2022-02-05 12:00:00,2.96,259.0,0.0,28.0,8.5,16.17,18.55,0.88,0.0,23.97,3.55,18.2,83.0,27.6,2022,2
2022-02-05 12:10:00,2.53,240.0,0.0,28.27,8.5,18.81,18.53,1.01,0.0,22.07,3.33,18.2,84.0,27.6,2022,2
2022-02-05 12:20:00,3.27,237.0,0.0,28.33,8.5,19.74,18.49,0.95,0.0,22.28,3.24,18.2,84.0,27.4,2022,2
2022-02-05 12:30:00,3.57,230.0,0.0,28.28,8.5,21.49,18.5,0.88,0.0,22.79,3.3,18.2,84.0,27.4,2022,2
2022-02-05 12:40:00,3.43,219.0,0.0,28.18,8.49,18.24,18.49,0.85,0.0,23.95,3.68,18.2,83.0,27.3,2022,2
2022-02-05 12:50:00,3.13,248.0,0.0,28.33,8.49,19.44,18.48,1.1,0.0,23.13,3.67,18.2,84.0,27.5,2022,2
2022-02-05 13:00:00,3.51,243.0,0.0,28.43,8.5,19.56,18.5,0.91,0.0,23.67,3.57,18.2,84.0,27.5,2022,2
2022-02-05 13:10:00,3.55,231.0,0.0,28.57,8.5,20.51,18.5,1.0,0.0,24.08,3.53,18.2,85.0,27.5,2022,2
2022-02-05 13:20:00,4.47,210.0,0.0,28.53,8.5,20.1,18.48,1.02,0.0,24.79,3.53,18.2,84.0,27.3,2022,2
2022-02-05 13:30:00,4.73,262.0,0.0,28.56,8.5,18.96,18.49,0.99,0.0,25.95,3.47,18.2,85.0,27.5,2022,2
2022-02-05 13:40:00,4.3,229.0,0.0,28.53,8.5,18.96,18.49,0.95,0.0,24.14,3.58,18.2,85.0,27.4,2022,2
2022-02-05 13:50:00,3.99,235.0,0.0,28.52,8.5,19.28,18.48,1.03,0.0,25.16,3.66,18.2,85.0,27.3,2022,2
2022-02-05 14:00:00,3.81,220.0,0.0,28.52,8.5,19.49,18.49,0.94,0.0,25.18,3.77,18.2,85.0,27.3,2022,2
2022-02-05 14:10:00,3.98,242.0,0.0,28.53,8.5,18.71,18.46,1.26,0.0,30.3,3.85,18.2,83.0,27.3,2022,2
2022-02-05 14:20:00,3.77,239.0,0.0,28.5,8.5,19.07,18.47,1.28,0.0,27.87,3.84,18.2,83.0,27.6,2022,2
2022-02-05 14:30:00,5.36,221.0,0.0,28.5,8.5,19.29,18.47,0.99,0.0,27.48,3.96,18.2,81.0,27.5,2022,2
2022-02-05 14:40:00,4.67,236.0,0.0,28.43,8.5,20.65,18.46,1.12,0.0,27.84,4.05,18.2,82.0,27.6,2022,2
2022-02-05 14:50:00,4.49,259.0,0.0,28.42,8.51,20.76,18.46,1.24,0.0,27.76,3.98,18.2,82.0,27.4,2022,2
2022-02-05 15:00:00,4.36,252.0,0.0,28.51,8.51,19.69,18.44,1.33,0.0,30.69,4.08,18.2,83.0,27.6,2022,2
2022-02-05 15:10:00,4.6,234.0,0.0,28.47,8.51,19.95,18.44,1.39,0.0,29.96,4.06,18.2,83.0,27.5,2022,2
2022-02-05 15:20:00,3.19,236.0,0.0,28.42,8.51,18.2,18.43,1.58,0.0,30.14,4.17,18.2,83.0,27.7,2022,2
2022-02-05 15:30:00,3.67,263.0,0.0,28.45,8.51,19.24,18.44,1.45,0.0,32.54,4.09,18.2,84.0,27.8,2022,2
2022-02-05 15:40:00,5.07,236.0,0.0,28.38,8.51,19.62,18.43,1.46,0.0,32.92,4.24,18.2,83.0,27.7,2022,2
2022-02-05 15:50:00,5.24,236.0,0.0,28.36,8.51,18.46,18.42,1.55,0.0,34.14,4.31,18.2,82.0,27.6,2022,2
2022-02-05 16:00:00,4.3,235.0,0.0,28.35,8.5,18.77,18.43,1.78,0.0,34.95,4.4,18.2,83.0,27.7,2022,2
2022-02-05 16:10:00,4.95,238.0,0.0,28.33,8.51,19.24,18.43,1.8,0.0,36.81,4.45,18.2,82.0,27.7,2022,2
2022-02-05 16:20:00,4.14,223.0,0.0,28.32,8.51,19.16,18.44,2.3,0.0,40.2,4.46,18.2,82.0,27.6,2022,2
2022-02-05 16:30:00,4.84,224.0,0.0,28.3,8.52,18.84,18.43,1.92,0.0,42.95,4.5,18.2,82.0,27.5,2022,2
2022-02-05 16:40:00,4.04,211.0,0.0,28.29,8.52,19.03,18.43,2.18,0.0,42.77,4.57,18.2,82.0,27.4,2022,2
2022-02-05 16:50:00,3.83,252.0,0.0,28.27,8.52,17.96,18.44,2.13,0.0,40.71,4.53,18.2,83.0,27.7,2022,2
2022-02-05 17:00:00,5.36,216.0,0.0,28.24,8.52,18.01,18.44,2.39,0.0,42.25,4.74,18.2,82.0,27.5,2022,2
2022-02-05 17:10:00,3.93,211.0,0.0,28.26,8.52,19.83,18.43,1.99,0.0,52.57,4.76,18.2,82.0,27.3,2022,2
2022-02-05 17:20:00,3.47,242.0,0.0,28.28,8.53,19.47,18.42,2.81,0.0,54.16,5.0,18.2,84.0,27.6,2022,2
2022-02-05 17:30:00,4.97,234.0,0.0,28.29,8.52,20.83,18.4,2.37,0.0,57.31,5.06,18.2,83.0,27.5,2022,2
2022-02-05 17:40:00,4.1,188.0,0.0,28.3,8.52,19.69,18.38,2.65,0.0,56.76,5.07,18.2,83.0,27.3,2022,2
2022-02-05 17:50:00,3.81,240.0,0.0,28.3,8.52,19.12,18.37,2.41,0.0,61.9,5.07,18.2,84.0,27.6,2022,2
2022-02-05 18:00:00,4.95,250.0,0.0,28.3,8.52,19.44,18.36,3.24,0.0,63.6,5.01,18.2,84.0,27.5,2022,2
2022-02-05 18:10:00,4.44,186.0,0.0,28.29,8.52,19.56,18.35,3.14,0.0,64.72,5.04,18.2,84.0,27.5,2022,2
2022-02-05 18:20:00,3.33,187.0,0.0,28.28,8.52,18.71,18.35,2.97,0.0,63.29,4.96,18.2,83.0,27.3,2022,2
2022-02-05 18:30:00,3.65,212.0,0.0,28.31,8.52,18.56,18.3,2.74,0.0,67.81,4.74,18.2,84.0,27.3,2022,2
2022-02-05 18:40:00,4.22,258.0,0.0,28.38,8.52,20.25,18.28,2.78,0.0,68.25,4.25,18.2,83.0,27.3,2022,2
2022-02-05 18:50:00,4.56,234.0,0.0,28.36,8.52,19.93,18.26,3.0,0.0,68.19,4.1,18.2,83.0,27.4,2022,2
2022-02-05 19:00:00,3.19,204.0,0.0,28.35,8.52,20.31,18.24,2.36,0.0,65.5,3.86,18.2,83.0,27.3,2022,2
2022-02-05 19:10:00,4.12,217.0,0.0,28.37,8.51,20.37,18.25,3.21,0.0,61.84,3.84,18.2,82.0,27.5,2022,2
2022-02-05 19:20:00,4.32,238.0,0.0,28.4,8.52,21.34,18.23,2.38,0.0,62.14,3.72,18.2,83.0,27.5,2022,2
2022-02-05 19:30:00,2.93,215.0,0.0,28.37,8.51,20.08,18.21,2.62,0.0,60.11,3.77,18.2,82.0,27.2,2022,2
2022-02-05 19:40:00,3.38,210.0,0.0,28.38,8.52,19.69,18.2,2.26,0.0,57.8,3.56,18.2,83.0,27.4,2022,2
2022-02-05 19:50:00,4.29,272.0,0.0,28.39,8.51,20.61,18.21,2.16,0.0,60.75,3.59,18.2,83.0,27.4,2022,2
2022-02-05 20:00:00,4.31,216.0,0.0,28.38,8.51,20.26,18.2,2.24,0.0,59.62,3.69,18.2,83.0,27.4,2022,2
2022-02-05 20:10:00,4.08,207.0,0.0,28.32,8.51,19.24,18.21,2.52,0.0,61.6,3.74,18.2,83.0,27.5,2022,2
2022-02-05 20:20:00,5.57,200.0,0.0,28.32,8.51,20.44,18.19,2.2,0.0,59.93,3.9,18.2,82.0,27.3,2022,2
2022-02-05 20:30:00,4.69,219.0,0.0,28.33,8.52,20.09,18.2,2.48,0.0,64.4,3.92,18.2,83.0,27.4,2022,2
2022-02-05 20:40:00,3.6,220.0,0.0,28.32,8.51,19.92,18.21,2.55,0.0,60.41,4.0,18.2,83.0,27.4,2022,2
2022-02-05 20:50:00,3.4,176.0,0.0,28.32,8.51,20.61,18.21,2.21,0.0,68.75,3.94,18.2,84.0,27.5,2022,2
2022-02-05 21:00:00,4.98,198.0,0.0,28.32,8.51,21.55,18.23,2.22,0.0,60.41,4.03,18.2,83.0,27.3,2022,2
2022-02-05 21:10:00,5.84,191.0,0.0,28.29,8.51,20.52,18.21,2.45,0.0,59.68,4.09,18.2,83.0,27.3,2022,2
2022-02-05 21:20:00,5.03,190.0,0.0,28.29,8.51,20.7,18.22,2.36,0.0,62.48,4.16,18.2,83.0,27.5,2022,2
2022-02-05 21:30:00,5.27,210.0,0.0,28.3,8.51,21.39,18.22,2.47,0.0,61.44,4.3,18.2,83.0,27.3,2022,2
2022-02-05 21:40:00,4.9,74.0,0.0,28.28,8.51,20.18,18.2,2.63,0.0,62.43,4.32,18.2,83.0,27.4,2022,2
2022-02-05 21:50:00,6.23,220.0,0.0,28.26,8.51,21.85,18.22,2.46,0.0,65.89,4.49,18.2,84.0,27.3,2022,2
2022-02-05 22:00:00,5.68,223.0,0.0,28.24,8.51,21.03,18.22,2.54,0.0,63.48,4.57,18.2,84.0,27.6,2022,2
2022-02-05 22:10:00,5.05,260.0,0.0,28.22,8.51,20.99,18.22,2.27,0.0,59.16,4.6,18.2,83.0,27.3,2022,2
2022-02-05 22:20:00,5.88,211.0,0.0,28.21,8.51,19.92,18.21,2.22,0.0,58.61,4.64,18.2,82.0,27.2,2022,2
2022-02-05 22:30:00,5.02,239.0,0.0,28.19,8.51,21.32,18.2,2.48,0.0,61.19,4.62,18.2,82.0,27.1,2022,2
2022-02-05 22:40:00,5.14,181.0,0.0,28.16,8.51,21.35,18.2,2.52,0.0,59.92,4.64,18.2,82.0,27.3,2022,2
2022-02-05 22:50:00,5.35,262.0,0.0,28.16,8.51,21.48,18.2,2.25,0.0,62.59,4.7,18.2,82.0,27.2,2022,2
2022-02-05 23:00:00,5.97,257.0,0.0,28.16,8.51,21.9,18.2,1.9,0.0,61.7,4.59,18.2,82.0,27.2,2022,2
2022-02-05 23:10:00,5.13,258.0,0.0,28.13,8.51,21.37,18.21,2.76,0.0,66.87,4.62,18.2,82.0,27.3,2022,2
2022-02-05 23:20:00,5.4,221.0,0.0,28.14,8.51,22.11,18.21,1.94,0.0,63.63,4.61,18.2,83.0,27.3,2022,2
2022-02-05 23:30:00,6.36,248.0,0.0,28.15,8.51,21.44,18.22,2.2,0.0,63.01,4.63,18.2,83.0,27.3,2022,2
2022-02-05 23:40:00,5.7,203.0,0.0,28.13,8.51,19.46,18.22,2.11,0.0,64.92,4.69,18.2,83.0,27.1,2022,2
2022-02-05 23:50:00,5.51,214.0,0.0,28.1,8.51,20.35,18.22,2.29,0.0,67.68,4.72,18.2,83.0,27.2,2022,2
2022-02-06 00:00:00,5.21,245.0,0.0,28.05,8.51,19.52,18.22,2.1,0.0,66.33,4.7,18.2,83.0,27.1,2022,2
2022-02-06 00:10:00,4.45,253.0,0.0,28.02,8.51,20.61,18.22,2.03,0.0,68.41,4.74,18.2,83.0,27.4,2022,2
2022-02-06 00:20:00,5.39,272.0,0.0,27.99,8.51,22.69,18.2,2.01,0.0,65.76,4.79,18.2,84.0,27.3,2022,2
2022-02-06 00:30:00,5.63,205.0,0.0,27.94,8.51,22.08,18.19,2.15,0.0,66.28,4.76,18.2,83.0,27.1,2022,2
2022-02-06 00:40:00,5.6,181.0,0.0,27.85,8.51,22.66,18.19,2.32,0.0,67.88,4.82,18.2,82.0,27.0,2022,2
2022-02-06 00:50:00,4.97,241.0,0.0,27.83,8.51,21.97,18.18,1.83,0.0,64.97,4.75,18.2,84.0,27.1,2022,2
2022-02-06 01:00:00,3.63,210.0,0.0,27.81,8.51,20.72,18.19,1.92,0.0,67.52,4.74,18.2,83.0,27.0,2022,2
2022-02-06 01:10:00,4.62,251.0,0.0,27.79,8.51,20.41,18.19,1.78,0.0,65.53,4.73,18.2,84.0,27.0,2022,2
2022-02-06 01:20:00,5.45,222.0,0.0,27.79,8.51,21.82,18.18,1.94,0.0,67.66,4.78,18.2,84.0,27.1,2022,2
2022-02-06 01:30:00,3.79,184.0,0.0,27.79,8.51,22.29,18.18,1.67,0.0,65.17,4.85,18.2,84.0,27.0,2022,2
2022-02-06 01:40:00,4.7,238.0,0.0,27.79,8.51,20.46,18.17,1.83,0.0,67.54,4.8,18.2,83.0,26.9,2022,2
2022-02-06 01:50:00,5.29,184.0,0.0,27.8,8.51,23.09,18.18,1.87,0.0,68.5,4.8,18.2,83.0,26.9,2022,2
2022-02-06 02:00:00,3.61,248.0,0.0,27.81,8.51,21.87,18.19,1.94,0.0,64.98,4.82,18.2,83.0,27.0,2022,2
2022-02-06 02:10:00,4.3,203.0,0.0,27.81,8.51,21.55,18.19,1.58,0.0,68.89,4.77,18.2,83.0,27.0,2022,2
2022-02-06 02:20:00,4.69,227.0,0.0,27.82,8.51,20.78,18.19,1.69,0.0,73.58,4.76,18.2,83.0,27.0,2022,2
